user.index,decision.index,decision.index.nogap,sugg.select.utime,sugg.select.slot,sugg.select.update,sugg.tz,sugg.gmtoff,sugg.decision.utime,sugg.decision.slot,sugg.context.utime,sugg.response.utime,sugg.device.utime,sugg.device.since,interaction.count,connect,is.randomized,snooze.status,intransit,avail,send,send.active,send.sedentary,is.prefetch,recognized.activity,recognized.activity.response,tag.active,tag.indoor,tag.outdoor,tag.outdoor_snow,front.end.application,returned.message,response,dec.city,dec.location.exact,dec.location.category,dec.weather.condition,dec.temperature,dec.windspeed,dec.precipitation.chance,dec.snow,response.city,response.location.exact,response.location.category,response.weather.condition,response.temperature,response.windspeed,response.precipitation.chance,response.snow,jbmins10,jbsteps10,jbmins40,jbsteps40,jbmins30,jbsteps30,jbmins60,jbsteps60,jbmins90,jbsteps90,jbmins120,jbsteps120,jbsteps10.zero,jbsteps30.zero,jbsteps40.zero,jbsteps60.zero,jbsteps90.zero,jbsteps120.zero,jbmins30pre,jbsteps30pre,jbmins40pre,jbsteps40pre,jbmins60pre,jbsteps60pre,jbsteps30pre.zero,jbsteps40pre.zero,jbsteps60pre.zero,gfmins10,gfsteps10,gfmins30,gfsteps30,gfmins60,gfsteps60,gfmins30pre,gfsteps30pre,gfmins60pre,gfsteps60pre
5,212,212.0,2015-09-08 00:30:00,5,2015-07-28,Etc/GMT+4,-14400.0,2015-09-08 00:31:18,5.0,2015-09-08 00:01:18,,,,,True,True,False,False,True,True,True,False,True,STILL,,True,False,True,False,,Did you know that walking helps you sleep longer sounder at night Sleep better tonight by going for a 15minute brisk walk,,Ann Arbor,Northwood V Housing,"university,local_government_office,point_of_interest,establishment",Clear,28.1,0.0,3.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,4.0,97.0,6.0,165.0,0,97,165,2.0,2.0,2.0,2.0,4.0,13.0,3.0,10.0,3.0,10.0
5,213,213.0,2015-09-08 13:00:00,1,2015-07-29,Etc/GMT+4,-14400.0,2015-09-08 13:00:51,1.0,2015-09-08 13:00:51,,,,,True,False,False,True,False,False,False,False,False,ON_FOOT,,,,,,,donotnotify,,Ann Arbor,Pierpont Commons,"university,store,food,school,point_of_interest,establishment",Partly Cloudy,24.2,0.0,30.0,0.0,,,,,,,,,6.0,401.0,14.0,781.0,14.0,781.0,20.0,1102.0,25.0,1418.0,28.0,1479.0,401,781,781,1102,1418,1479,14.0,897.0,14.0,897.0,14.0,897.0,897,897,897,7.0,282.0,7.0,282.0,7.0,282.0,26.0,1069.0,26.0,1069.0
5,214,214.0,2015-09-08 17:00:00,2,2015-07-28,Etc/GMT+4,-14400.0,2015-09-08 17:01:31,2.0,2015-09-08 17:01:31,,,,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Ann Arbor,Wave Field,"park,meal_delivery,food,point_of_interest,establishment",Partly Cloudy,28.6,5.0,15.0,0.0,,,,,,,,,0.0,0.0,5.0,501.0,0.0,0.0,10.0,760.0,25.0,1732.0,35.0,2500.0,0,0,501,760,1732,2500,7.0,645.0,10.0,879.0,18.0,1555.0,645,879,1555,2.0,2.0,2.0,2.0,17.0,772.0,15.0,689.0,35.0,1606.0
5,215,215.0,2015-09-08 19:00:00,3,2015-07-28,Etc/GMT+4,-14400.0,2015-09-08 19:01:11,3.0,2015-09-08 19:01:11,2015-09-08 19:31:14,,,0.0,True,True,False,False,True,True,False,True,False,STILL,,False,True,True,False,,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,no_response,Ann Arbor,Vogel's Lock and Safe,"store,locksmith,point_of_interest,establishment",Mostly Cloudy,30.6,9.0,0.0,0.0,Ann Arbor,LENA,"restaurant,bar,food,point_of_interest,establishment",Mostly Cloudy,29.3,0.0,30.0,0.0,0.0,0.0,6.0,442.0,6.0,442.0,6.0,442.0,20.0,1511.0,22.0,1645.0,0,442,442,442,1511,1645,10.0,768.0,11.0,785.0,25.0,1740.0,768,785,1740,0.0,0.0,14.0,444.0,14.0,444.0,31.0,899.0,67.0,1947.0
5,216,216.0,2015-09-08 22:00:00,4,2015-07-28,Etc/GMT+4,-14400.0,2015-09-08 22:01:48,4.0,2015-09-08 21:31:48,,,,,True,True,False,False,True,True,True,False,True,STILL,,True,True,True,False,,Your body is an awesome invention How about expressing your gratitude with 10 minutes of walking tonight,,Ann Arbor,The Career Center,"university,point_of_interest,establishment",Partly Cloudy,30.6,1.7,15.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
6,0,0.0,2015-07-27 23:00:00,5,2015-07-27,Etc/GMT+4,-14400.0,2015-07-27 23:02:04,5.0,2015-07-27 23:02:04,,,,,True,True,False,True,False,False,False,False,False,IN_VEHICLE,,,,,,,donotnotify,,Ann Arbor,Pardee Michelle L,"university,point_of_interest,establishment",Clear,29.9,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,357.0,9.0,357.0,0,0,0,0,357,357,5.0,218.0,14.0,871.0,17.0,1108.0,218,871,1108,,,,,,,,,,
6,1,1.0,2015-07-28 10:10:00,1,2015-07-28,Etc/GMT+4,-14400.0,2015-07-28 10:11:42,1.0,2015-07-28 10:11:42,,,,,True,True,False,True,False,False,False,False,False,IN_VEHICLE,,,,,,,donotnotify,,Almont,P C Tee's & Sweats,"clothing_store,store,point_of_interest,establishment",Clear,16.5,0.0,0.0,0.0,,,,,,,,,2.0,35.0,2.0,35.0,2.0,35.0,2.0,35.0,2.0,35.0,20.0,1276.0,35,35,35,35,35,1276,12.0,546.0,12.0,546.0,14.0,600.0,546,546,600,,,,,,,,,,
6,2,2.0,2015-07-28 15:00:00,2,2015-07-28,Etc/GMT+4,-14400.0,2015-07-28 15:01:31,2.0,2015-07-28 15:01:31,,,,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Huron charter Township,Petite For Her,"clothing_store,store,point_of_interest,establishment",Clear,28.7,2.9,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,141.0,5.0,141.0,0,0,0,0,141,141,0.0,0.0,3.0,258.0,6.0,495.0,0,258,495,,,,,,,,,,
6,3,3.0,2015-07-28 18:00:00,3,2015-07-28,Etc/GMT+4,-14400.0,2015-07-28 18:02:28,3.0,2015-07-28 18:02:28,2015-07-28 18:03:25,,,0.0,True,True,False,False,True,True,False,True,False,STILL,STILL,False,True,True,False,,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,good,Huron charter Township,Petite For Her,"clothing_store,store,point_of_interest,establishment",Clear,30.8,4.5,0.0,0.0,Huron charter Township,Petite For Her,"clothing_store,store,point_of_interest,establishment",Clear,30.8,4.5,0.0,0.0,0.0,0.0,2.0,60.0,1.0,40.0,2.0,60.0,5.0,278.0,13.0,871.0,0,40,60,60,278,871,6.0,490.0,7.0,517.0,9.0,541.0,490,517,541,,,,,,,,,,
6,4,4.0,2015-07-28 22:00:00,4,2015-07-28,Etc/GMT+4,-14400.0,2015-07-28 22:02:00,4.0,2015-07-28 22:02:00,,,,,True,False,False,True,False,False,False,False,False,ON_FOOT,,,,,,,donotnotify,,Almont,home,home,Partly Cloudy,31.7,0.0,0.0,0.0,,,,,,,,,4.0,191.0,14.0,589.0,7.0,257.0,24.0,1148.0,31.0,1368.0,31.0,1368.0,191,257,589,1148,1368,1368,13.0,703.0,13.0,703.0,13.0,703.0,703,703,703,,,,,,,,,,
6,5,5.0,2015-07-29 00:00:00,5,2015-07-28,Etc/GMT+4,-14400.0,2015-07-29 00:01:31,5.0,2015-07-29 00:01:31,,,,,True,True,False,True,False,False,False,False,False,ON_FOOT,,,,,,,donotnotify,,Almont,home,home,Clear,26.7,0.0,0.0,0.0,,,,,,,,,8.0,336.0,14.0,607.0,11.0,455.0,18.0,769.0,28.0,1185.0,28.0,1185.0,336,455,607,769,1185,1185,0.0,0.0,5.0,175.0,7.0,220.0,0,175,220,,,,,,,,,,
6,6,6.0,2015-07-29 10:10:00,1,2015-07-28,Etc/GMT+4,-14400.0,2015-07-29 10:13:42,1.0,2015-07-29 10:13:42,2015-07-29 10:43:48,,,0.0,True,True,False,False,True,True,True,False,False,STILL,,True,True,True,False,,Can you take a 5 minute break Even 5 minutes of walking can significantly improve health Our bodies are made to move,no_response,Almont,home,home,Clear,16.0,0.0,0.0,0.0,Almont,home,home,Clear,16.6,0.0,0.0,0.0,2.0,50.0,5.0,153.0,2.0,50.0,12.0,496.0,12.0,496.0,19.0,1103.0,50,50,153,496,496,1103,3.0,94.0,3.0,94.0,3.0,94.0,94,94,94,,,,,,,,,,
6,7,7.0,2015-07-29 15:00:00,2,2015-07-28,Etc/GMT+4,-14400.0,2015-07-29 15:01:31,2.0,2015-07-29 15:01:31,2015-07-29 15:01:50,,,0.0,True,True,False,False,True,True,True,False,False,STILL,STILL,True,False,True,False,,Why not use your lunch hour to walk to your favorite healthy lunch spot,bad,Troy,work,work,Clear,30.2,0.0,15.0,0.0,Troy,work,work,Clear,30.2,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,7.0,325.0,7.0,325.0,0,0,0,44,325,325,4.0,197.0,4.0,197.0,4.0,197.0,197,197,197,,,,,,,,,,
6,8,8.0,2015-07-29 18:00:00,3,2015-07-28,Etc/GMT+4,-14400.0,2015-07-29 18:02:03,3.0,2015-07-29 17:32:03,,,,,True,False,False,False,True,False,False,False,True,STILL,,False,True,True,True,,donotnotify,,Troy,work,work,Partly Cloudy,33.3,0.0,35.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.0,0,0,0,0,0,81,0.0,0.0,0.0,0.0,6.0,280.0,0,0,280,,,,,,,,,,
6,9,9.0,2015-07-29 22:00:00,4,2015-07-28,Etc/GMT+4,-14400.0,2015-07-29 22:04:06,4.0,2015-07-29 22:04:06,,,,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Shelby charter Township,Details Salon & Spa,"beauty_salon,store,spa,hair_care,health,point_of_interest,establishment",Thunderstorm,30.6,0.0,42.0,0.0,,,,,,,,,0.0,0.0,6.0,401.0,0.0,0.0,20.0,894.0,31.0,1283.0,34.0,1341.0,0,0,401,894,1283,1341,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,
6,10,10.0,2015-07-30 00:00:00,5,2015-07-28,Etc/GMT+4,-14400.0,2015-07-30 00:02:40,5.0,2015-07-30 00:02:40,,,,,True,True,False,False,True,True,False,True,False,STILL,,False,True,True,True,,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,,Almont,home,home,Overcast,28.8,0.0,15.0,0.0,,,,,,,,,4.0,210.0,5.0,272.0,5.0,272.0,5.0,272.0,14.0,686.0,17.0,798.0,210,272,272,272,686,798,5.0,119.0,11.0,374.0,16.0,514.0,119,374,514,,,,,,,,,,
6,11,11.0,2015-07-30 10:10:00,1,2015-07-30,Etc/GMT+4,-14400.0,2015-07-30 10:11:58,1.0,2015-07-30 10:11:58,,,,,True,False,False,False,True,False,False,False,False,STILL,,,,,,com.sec.android.gallery3d,donotnotify,,Almont,home,home,Clear,17.7,0.0,0.0,0.0,,,,,,,,,3.0,186.0,4.0,235.0,4.0,235.0,5.0,253.0,10.0,429.0,10.0,429.0,186,235,235,253,429,429,3.0,156.0,3.0,156.0,4.0,179.0,156,156,179,,,,,,,,,,
6,12,12.0,2015-07-30 15:00:00,2,2015-07-30,Etc/GMT+4,-14400.0,2015-07-30 15:01:58,2.0,2015-07-30 14:31:58,,,,,True,False,False,True,False,False,False,False,True,IN_VEHICLE,,False,True,True,False,com.android.mms,donotnotify,,Adrian,SEDCO Division of Primore Inc,"store,point_of_interest,establishment",Clear,22.8,1.0,0.0,0.0,,,,,,,,,3.0,95.0,9.0,289.0,7.0,266.0,9.0,289.0,11.0,327.0,22.0,959.0,95,266,289,289,327,959,16.0,872.0,20.0,1161.0,20.0,1161.0,872,1161,1161,,,,,,,,,,
6,13,13.0,2015-07-30 18:00:00,3,2015-07-30,,-14400.0,2015-07-30 18:01:30,,,,,,,False,,,,False,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,291.0,12.0,553.0,12.0,553.0,13.0,572.0,28.0,1548.0,43.0,2533.0,291,553,553,572,1548,2533,18.0,1173.0,20.0,1241.0,28.0,1717.0,1173,1241,1717,,,,,,,,,,
6,14,14.0,2015-07-30 22:00:00,4,2015-07-30,Etc/GMT+4,-14400.0,2015-07-30 22:04:09,4.0,2015-07-30 22:04:09,,,,,True,True,False,True,False,False,False,False,False,IN_VEHICLE,,,,,,,donotnotify,,Brighton,The Fence Spot,"store,point_of_interest,establishment",Clear,27.8,6.0,0.0,0.0,,,,,,,,,1.0,11.0,1.0,11.0,1.0,11.0,10.0,445.0,12.0,586.0,29.0,1525.0,11,11,11,445,586,1525,0.0,0.0,0.0,0.0,2.0,47.0,0,0,47,,,,,,,,,,
6,15,15.0,2015-07-31 00:00:00,5,2015-07-30,Etc/GMT+4,-14400.0,2015-07-31 00:01:31,5.0,2015-07-31 00:01:31,2015-07-31 00:16:54,,,0.0,True,True,False,False,True,True,True,False,False,STILL,STILL,True,False,True,False,,Some fresh evening air is a great way to unwind after a long day Are you up for a brisk walk,good,Almont,home,home,Clear,26.9,4.5,0.0,0.0,Almont,home,home,Clear,25.3,4.0,0.0,0.0,0.0,0.0,21.0,2232.0,11.0,1140.0,41.0,4382.0,70.0,6362.0,73.0,6453.0,0,1140,2232,4382,6362,6453,19.0,1080.0,19.0,1080.0,19.0,1080.0,1080,1080,1080,,,,,,,,,,
6,16,16.0,2015-07-31 10:10:00,1,2015-07-30,Etc/GMT+4,-14400.0,2015-07-31 10:12:18,1.0,2015-07-31 10:12:18,2015-07-31 10:42:30,,,0.0,True,True,False,False,True,True,False,True,False,STILL,,False,True,True,False,,Good morning When you get to work try stretching your legs for a minute or two before sitting down at your desk,no_response,Almont,home,home,Clear,18.1,0.9,0.0,0.0,Almont,home,home,Clear,18.4,0.0,0.0,0.0,0.0,0.0,1.0,19.0,1.0,19.0,1.0,19.0,1.0,19.0,1.0,19.0,0,19,19,19,19,19,0.0,0.0,0.0,0.0,1.0,14.0,0,0,14,,,,,,,,,,
6,17,17.0,2015-07-31 15:00:00,2,2015-07-30,Etc/GMT+4,-14400.0,2015-07-31 15:04:57,2.0,2015-07-31 15:04:57,,,,,True,False,False,True,False,False,False,False,False,ON_FOOT,,,,,,,donotnotify,,Almont,P C Tee's & Sweats,"clothing_store,store,point_of_interest,establishment",Clear,27.5,12.8,0.0,0.0,,,,,,,,,4.0,152.0,17.0,601.0,11.0,403.0,18.0,626.0,20.0,697.0,20.0,697.0,152,403,601,626,697,697,17.0,990.0,20.0,1097.0,24.0,1289.0,990,1097,1289,,,,,,,,,,
6,18,18.0,2015-07-31 18:00:00,3,2015-07-30,,-14400.0,2015-07-31 18:01:30,,,,,,,False,,,,False,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,105.0,3.0,125.0,2.0,105.0,4.0,143.0,4.0,143.0,5.0,169.0,105,105,125,143,143,169,6.0,258.0,6.0,258.0,6.0,258.0,258,258,258,,,,,,,,,,
6,19,19.0,2015-07-31 22:00:00,4,2015-07-30,,-14400.0,2015-07-31 22:01:30,,,,,,,False,,,,False,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,43.0,18.0,1358.0,9.0,640.0,27.0,2147.0,29.0,2210.0,31.0,2259.0,43,640,1358,2147,2210,2259,20.0,1261.0,20.0,1261.0,33.0,1959.0,1261,1261,1959,,,,,,,,,,
6,20,20.0,2015-08-01 00:00:00,5,2015-07-30,,-14400.0,2015-08-01 00:01:30,,,,,,,False,,,,False,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,159.0,19.0,1654.0,10.0,842.0,27.0,2077.0,52.0,3420.0,64.0,4188.0,159,842,1654,2077,3420,4188,2.0,49.0,2.0,49.0,4.0,112.0,49,49,112,,,,,,,,,,
6,21,21.0,2015-08-01 10:10:00,1,2015-08-01,,-14400.0,2015-08-01 10:11:30,,,,,,,False,,,,False,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,119.0,3.0,155.0,0,0,0,0,119,155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,
6,22,22.0,2015-08-01 15:00:00,2,2015-08-01,Etc/GMT+4,-14400.0,2015-08-01 15:01:49,2.0,2015-08-01 15:01:49,,,,,True,False,False,True,False,False,False,False,False,IN_VEHICLE,,,,,,,donotnotify,,Traverse City,Meijer Pharmacy,"pharmacy,store,health,point_of_interest,establishment",Scattered Clouds,26.6,2.7,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,449.0,28.0,2034.0,36.0,2628.0,0,0,0,449,2034,2628,7.0,380.0,7.0,380.0,8.0,409.0,380,380,409,,,,,,,,,,
6,23,23.0,2015-08-01 18:00:00,3,2015-08-01,Etc/GMT+4,-14400.0,2015-08-01 18:02:34,3.0,2015-08-01 18:02:34,,,,,True,False,False,True,False,False,False,False,False,ON_FOOT,,,,,,,donotnotify,,Frankfort,Crystal Lake Yacht Club,"bar,point_of_interest,establishment",Clear,22.3,2.9,0.0,0.0,,,,,,,,,8.0,747.0,15.0,1319.0,15.0,1319.0,15.0,1319.0,20.0,1696.0,20.0,1696.0,747,1319,1319,1319,1696,1696,16.0,1136.0,20.0,1452.0,29.0,1821.0,1136,1452,1821,,,,,,,,,,
6,24,24.0,2015-08-01 22:00:00,4,2015-08-01,,-14400.0,2015-08-01 22:01:30,,,,,,,False,,,,False,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,195.0,7.0,350.0,7.0,350.0,22.0,1720.0,38.0,2909.0,66.0,5381.0,195,350,350,1720,2909,5381,3.0,85.0,3.0,85.0,5.0,169.0,85,85,169,,,,,,,,,,
6,25,25.0,2015-08-02 00:00:00,5,2015-08-01,,-14400.0,2015-08-02 00:01:30,,,,,,,False,,,,False,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,449.0,17.0,1063.0,16.0,1027.0,22.0,1179.0,30.0,1435.0,33.0,1639.0,449,1027,1063,1179,1435,1639,28.0,2472.0,33.0,2734.0,44.0,3661.0,2472,2734,3661,,,,,,,,,,
6,26,26.0,2015-08-02 10:10:00,1,2015-08-01,,-14400.0,2015-08-02 10:11:30,,,,,,,False,,,,False,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,789.0,39.0,2527.0,0,0,0,0,789,2527,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,
6,27,27.0,2015-08-02 15:00:00,2,2015-08-01,Etc/GMT+4,-14400.0,2015-08-02 15:01:03,2.0,2015-08-02 15:01:03,,,,,True,True,False,True,False,False,False,False,False,IN_VEHICLE,,,,,,,donotnotify,,Rapid City,Crossroads Saloon & Bar,"bar,point_of_interest,establishment",Partly Cloudy,23.6,10.0,36.0,0.0,,,,,,,,,0.0,0.0,6.0,469.0,4.0,415.0,6.0,469.0,6.0,469.0,7.0,487.0,0,415,469,469,469,487,2.0,88.0,9.0,728.0,23.0,1900.0,88,728,1900,,,,,,,,,,
6,28,28.0,2015-08-02 18:00:00,3,2015-08-01,Etc/GMT+4,-14400.0,2015-08-02 18:01:52,3.0,2015-08-02 18:01:52,,,,,True,True,False,True,False,False,False,False,False,IN_VEHICLE,,,,,,,donotnotify,,Bridgeport charter Township,Mckimmy Field,"airport,point_of_interest,establishment",Partly Cloudy,32.2,6.3,15.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,21.0,1067.0,33.0,1721.0,0,0,0,45,1067,1721,2.0,87.0,2.0,87.0,7.0,267.0,87,87,267,,,,,,,,,,
6,29,29.0,2015-08-02 22:00:00,4,2015-08-01,Etc/GMT+4,-14400.0,2015-08-02 22:01:32,4.0,2015-08-02 22:01:32,,,,,True,False,False,False,True,False,False,False,False,UNKNOWN,,,,,,,donotnotify,,Almont,home,home,Clear,30.9,7.4,15.0,0.0,,,,,,,,,3.0,105.0,8.0,334.0,8.0,334.0,8.0,334.0,8.0,334.0,8.0,334.0,105,334,334,334,334,334,8.0,381.0,8.0,381.0,11.0,451.0,381,381,451,,,,,,,,,,
6,30,30.0,2015-08-03 00:00:00,5,2015-08-02,Etc/GMT+4,-14400.0,2015-08-03 00:02:32,5.0,2015-08-03 00:02:32,2015-08-03 00:04:21,,,0.0,True,True,False,False,True,True,True,False,False,STILL,STILL,True,False,True,False,,What about a walk around the block after dinner or between dinner dessert Give your body the movement it needs,bad,Almont,home,home,Partly Cloudy,28.5,5.1,15.0,0.0,Almont,home,home,Partly Cloudy,28.5,5.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,449.0,8.0,449.0,0,0,0,0,449,449,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,
6,31,31.0,2015-08-03 10:10:00,1,2015-08-03,Etc/GMT+4,-14400.0,2015-08-03 10:11:33,1.0,2015-08-03 10:11:33,,,,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Almont,home,home,Overcast,17.5,3.6,0.0,0.0,,,,,,,,,3.0,69.0,9.0,331.0,9.0,331.0,9.0,331.0,9.0,331.0,9.0,331.0,69,331,331,331,331,331,0.0,0.0,1.0,21.0,1.0,21.0,0,21,21,,,,,,,,,,
6,32,32.0,2015-08-03 16:00:00,2,2015-08-03,Etc/GMT+4,-14400.0,2015-08-03 16:02:23,2.0,2015-08-03 16:02:23,,,,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Adrian,W2Fuel LLC,"store,point_of_interest,establishment",Clear,22.8,1.0,0.0,0.0,,,,,,,,,2.0,23.0,4.0,46.0,2.0,23.0,14.0,551.0,16.0,705.0,27.0,1064.0,23,23,46,551,705,1064,5.0,206.0,9.0,534.0,9.0,534.0,206,534,534,,,,,,,,,,
6,33,33.0,2015-08-03 18:00:00,3,2015-08-03,Etc/GMT+4,-14400.0,2015-08-03 18:02:33,3.0,2015-08-03 17:32:33,,,,,True,True,False,False,True,True,False,True,True,STILL,,False,True,True,False,,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,,Adrian,W2Fuel LLC,"store,point_of_interest,establishment",Scattered Clouds,25.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,6.0,314.0,5.0,289.0,11.0,599.0,18.0,1021.0,18.0,1021.0,0,289,314,599,1021,1021,11.0,359.0,12.0,417.0,13.0,513.0,359,417,513,,,,,,,,,,
6,34,34.0,2015-08-03 22:00:00,4,2015-08-03,Etc/GMT+4,-14400.0,2015-08-03 22:01:41,4.0,2015-08-03 21:31:41,,,,,True,True,False,True,False,False,False,False,True,IN_VEHICLE,,True,False,True,False,,donotnotify,,Metamora,Indocomp Systems Inc,"electronics_store,store,point_of_interest,establishment",Overcast,23.4,8.5,0.0,0.0,,,,,,,,,9.0,388.0,28.0,1091.0,22.0,808.0,38.0,1536.0,50.0,1994.0,52.0,2057.0,388,808,1091,1536,1994,2057,7.0,337.0,7.0,337.0,7.0,337.0,337,337,337,,,,,,,,,,
6,35,35.0,2015-08-04 00:00:00,5,2015-08-03,Etc/GMT+4,-14400.0,2015-08-04 00:01:32,5.0,2015-08-04 00:01:32,,,,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Almont,home,home,Mostly Cloudy,22.7,0.0,0.0,0.0,,,,,,,,,0.0,0.0,3.0,100.0,2.0,88.0,5.0,154.0,9.0,294.0,18.0,621.0,0,88,100,154,294,621,2.0,63.0,6.0,188.0,14.0,521.0,63,188,521,,,,,,,,,,
6,36,36.0,2015-08-04 10:10:00,1,2015-08-04,Etc/GMT+4,-14400.0,2015-08-04 10:13:48,1.0,2015-08-04 10:13:48,,,,,True,True,False,True,False,False,False,False,False,IN_VEHICLE,,,,,,com.sec.android.gallery3d,donotnotify,,Almont,P C Tee's & Sweats,"clothing_store,store,point_of_interest,establishment",Mostly Cloudy,15.2,0.0,0.0,0.0,,,,,,,,,5.0,213.0,5.0,213.0,5.0,213.0,5.0,213.0,5.0,213.0,16.0,996.0,213,213,213,213,213,996,3.0,80.0,3.0,80.0,6.0,166.0,80,80,166,,,,,,,,,,
6,37,37.0,2015-08-04 16:00:00,2,2015-08-03,Etc/GMT+4,-14400.0,2015-08-04 16:03:04,2.0,2015-08-04 16:03:04,,,,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Huron charter Township,Petite For Her,"clothing_store,store,point_of_interest,establishment",Clear,25.8,1.8,0.0,0.0,,,,,,,,,2.0,194.0,5.0,407.0,3.0,280.0,5.0,407.0,10.0,788.0,13.0,1078.0,194,280,407,407,788,1078,2.0,37.0,7.0,283.0,7.0,283.0,37,283,283,,,,,,,,,,
6,38,38.0,2015-08-04 18:00:00,3,2015-08-03,Etc/GMT+4,-14400.0,2015-08-04 18:01:05,3.0,2015-08-04 18:01:05,,,,,True,False,False,True,False,False,False,False,False,ON_FOOT,,,,,,,donotnotify,,Brownstown Charter Township,Champion Foods LLC,"food,store,point_of_interest,establishment",Partly Cloudy,25.9,1.8,0.0,0.0,,,,,,,,,3.0,247.0,3.0,247.0,3.0,247.0,8.0,753.0,10.0,892.0,16.0,1391.0,247,247,247,753,892,1391,3.0,290.0,3.0,290.0,8.0,671.0,290,290,671,,,,,,,,,,
6,39,39.0,2015-08-04 22:00:00,4,2015-08-03,Etc/GMT+4,-14400.0,2015-08-04 22:03:36,4.0,2015-08-04 22:03:36,2015-08-04 22:15:19,,,0.0,True,True,False,False,True,True,True,False,False,UNKNOWN,ON_FOOT,True,True,True,True,,Making walking a habit is a great way to improve your longterm health Can you take 100 steps now,good,Almont,home,home,Overcast,25.9,2.7,30.0,0.0,Almont,home,home,Overcast,23.4,1.3,30.0,0.0,5.0,126.0,12.0,349.0,12.0,349.0,14.0,495.0,20.0,648.0,20.0,648.0,126,349,349,495,648,648,23.0,1153.0,25.0,1234.0,25.0,1234.0,1153,1234,1234,,,,,,,,,,
6,40,40.0,2015-08-05 00:00:00,5,2015-08-03,Etc/GMT+4,-14400.0,2015-08-05 00:04:22,5.0,2015-08-05 00:04:22,2015-08-05 00:22:32,,,0.0,True,True,False,False,True,True,True,False,False,STILL,STILL,True,True,True,False,,Longer routes more steps How might you work longer routes into your weeknight routine,good,Almont,home,home,Overcast,23.6,0.4,15.0,0.0,Almont,home,home,Overcast,21.3,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,10.0,376.0,0,0,0,0,75,376,0.0,0.0,0.0,0.0,5.0,135.0,0,0,135,,,,,,,,,,
6,41,41.0,2015-08-05 10:10:00,1,2015-08-04,Etc/GMT+4,-14400.0,2015-08-05 10:11:31,1.0,2015-08-05 10:11:31,2015-08-05 10:41:55,,,0.0,True,True,False,False,True,True,True,False,False,STILL,,True,True,True,False,,How much more productive would you feel for the rest of the day if you took a 10 minute walk now,no_response,Almont,home,home,Clear,13.9,0.0,0.0,0.0,Almont,home,home,Clear,13.6,0.0,0.0,0.0,1.0,18.0,3.0,52.0,1.0,18.0,14.0,630.0,14.0,630.0,20.0,987.0,18,18,52,630,630,987,4.0,78.0,4.0,78.0,4.0,78.0,78,78,78,,,,,,,,,,
